content,created_at,author,reference,embeds,mentions,id,attachments
"as my map grows with more and more whiteboards, I would like to be able to select multiple boards (mouse drag, or shift click each one), and move them around... 

basically whenever an specific topic is expanding with new boards (eg. Projects), there is no way to move all boards surrounding it to make more space at once (or I havent yet figure it out how). Only way is to move one board at a time.",2022-07-06 18:26:38.830000+00:00,Rodrigo Faerman,,[],[],994308412219330681,[<Attachment id=994308411506294894 filename='unknown.png' url='https://cdn.discordapp.com/attachments/856016076311101470/994308411506294894/unknown.png'>]
剛剛試了一下，看起來已經解決了！非常感謝~~~,2022-07-06 01:30:43.744000+00:00,Erebuszz,<MessageReference message_id=993815542681055302 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=761572882219532289 name='Yeefun' discriminator='5129' bot=False>],994052748058300416,[]
对的，不然都要自己手动去更新，很麻烦。此外，能否支持直接输入Markdown方式的链接呢例如：[Google](https://www.google.com)，我目前这样输入发现并没有自动转换为链接，切换到Markdown视图发现是因为[和]被自动转义掉，变成\[和\]了,2022-07-05 23:01:19.560000+00:00,xenod,<MessageReference message_id=993914060368252999 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=869402496576159794 name='YZ' discriminator='9821' bot=False>],994015149545508935,[]
"Would it be possible to show a nested whiteboard *as indented under the main whiteboard name* when it's listed in Working Tabs?
> Main Whiteboard Name
>      ---> Nested Whiteboard Name(s)
Currently, if we are working on a **nested** Whiteboard, it shows under Working tabs, but does not show the main board name.
Maybe even a +/- expand icon if the Main Whiteboard has sub/nested boards that a user could expand from the Working tabs list.
> **+** Main Whiteboard Name
> 
>     (click the plus sign and...)
> 
> **-** Main Whiteboard Name
>                     ---> Nested Whiteboard Name(s)",2022-07-05 20:15:39.666000+00:00,Sams_Here,,[],[],993973458608336997,[]
举例一个场景，当我在记录 Journal 或者 Literature Notes 时，产生了新的灵感或者想法，链接到了一个新的空白卡片（待完善），同时需要建立一个 task，提醒我在后续的某一天中将待完善的卡片补充完整，这个时候一个汇总的未完成 tasks 页面就很重要,2022-07-05 18:41:35.552000+00:00,Ricky,,[],[],993949785478406155,[]
希望 hepta 也能将 Journal 里未完成的 tasks 汇总到统一的 tasks 页面🙏🏻,2022-07-05 18:27:47.833000+00:00,Ricky,,[],[],993946313773297734,[<Attachment id=993946311743262720 filename='unknown.png' url='https://cdn.discordapp.com/attachments/856016076311101470/993946311743262720/unknown.png'>]
了解，所以你是希望貼上的時候，如果已經有匹配的卡片，就建立連結對吧？,2022-07-05 16:19:38.022000+00:00,YZ,<MessageReference message_id=993804550639206520 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=993772684141924412 name='xenod' discriminator='5756' bot=False>],993914060368252999,[]
As an user I would like to be able to DRAG card references as new Blocks.,2022-07-05 12:13:25.131000+00:00,Rodrigo Faerman,,[],[],993852098372440174,[<Attachment id=993852097495834684 filename='SCR-20220705-crc.png' url='https://cdn.discordapp.com/attachments/856016076311101470/993852097495834684/SCR-20220705-crc.png'>]
這個問題還存在嗎？,2022-07-05 09:48:09.575000+00:00,Yeefun,<MessageReference message_id=988786796177555456 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=595230712479612933 name='Erebuszz' discriminator='4475' bot=False>],993815542681055302,[]
<@869402496576159794> 从Logseq里，我是想定期从Logseq里整理一些内容到Heptabase中,2022-07-05 09:04:28.868000+00:00,xenod,,[],[<User id=869402496576159794 name='YZ' discriminator='9821' bot=False>],993804550639206520,[]
"Yup - I think because there is no built in organsation into the all updates feature, it's hard to prioritise easily. So if I'm particularly busy, it's easy to find it too overwhelming to be useful (which is just when it should be most useful, in theory). The context is useful but I suppose if I could either set a priority at the time of adding an @reminder (e.g. @reminder-p1 ) or having them grouped by the tag of the source card, that may be better.",2022-07-05 08:40:12.932000+00:00,rahux,<MessageReference message_id=993794401149145088 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=812311644457795635 name='EthanW' discriminator='1584' bot=False>],993798444001021962,[<Attachment id=993798443476717728 filename='unknown.png' url='https://cdn.discordapp.com/attachments/856016076311101470/993798443476717728/unknown.png'>]
"About ""notion reminders do get a little cluttered"", could you elaborate a bit more on it? Do you mean the All Update feature?",2022-07-05 08:24:09.041000+00:00,EthanW,<MessageReference message_id=993663228301283379 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=610607733825339402 name='rahux' discriminator='2594' bot=False>],993794401149145088,[]
請問你是從哪裡複製了包含 @ 或 [[ 的內容呢,2022-07-05 08:20:35.672000+00:00,YZ,<MessageReference message_id=993789011866955776 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=993772684141924412 name='xenod' discriminator='5756' bot=False>],993793506214695002,[]
使用@或者[[]]都可以引用或创建一张卡片，但是如果是粘贴一段含有@或者[[]]的文字不会自动转换为引用，能否实现粘贴时的自动转换呢,2022-07-05 08:02:44.136000+00:00,xenod,,[],[],993789011866955776,[]
I do miss reminders too in notion as I start to use Hepta's journal more for daily notes. Being able to remind myself where I'm up to with a project or train of thought in-line with a block that has the context is great. However notion reminders do get a little cluttered so maybe there's a better way. A global pin board of flagged blocks or something...,2022-07-04 23:42:54.997000+00:00,rahux,<MessageReference message_id=993598340103151747 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=441316247045406742 name='Rodrigo Faerman' discriminator='8119' bot=False>],993663228301283379,[]
Heptabase keyboard shortcuts: https://pse.is/3vbcpe,2022-07-04 19:25:04.588000+00:00,Carl-bot,,[<discord.embeds.Embed object at 0x171a958b0>],[],993598340702928958,[]
"Better TODO Management. Create an unique shortcut to create TODOs, and Centralize TODO view, maybe creating a new section or listing them somehow",2022-07-04 19:25:04.445000+00:00,Rodrigo Faerman,,[],[],993598340103151747,[]
"This is an incredibly insightful, thoughtful article! https://medium.com/heptabase/my-vision-a-forgotten-history-67ee77e969da

When I pasted the link into Hepta, I got to thinking about whether link editing in Hepta might be a bit easier. For instance, I love how Bear has a link icon next to an external link. This makes it easy to both click and edit. Clicking the red text pops open a browser tab at the URL.

And clicking the link icon pops open a dropdown to edit.",2022-07-04 18:04:01.579000+00:00,grace charles,,[<discord.embeds.Embed object at 0x171a95940>],[],993577943764848700,"[<Attachment id=993577943903248434 filename='Bear-link.png' url='https://cdn.discordapp.com/attachments/856016076311101470/993577943903248434/Bear-link.png'>, <Attachment id=993577944117162054 filename='bear-link-edit.png' url='https://cdn.discordapp.com/attachments/856016076311101470/993577944117162054/bear-link-edit.png'>]"
"While on a whiteboard or card library, display tags or show some evidence that those cards have tags",2022-07-03 15:04:13.700000+00:00,Rodrigo Faerman,,[],[],993170308255191143,[]
"I'd like to be able to export selected cards in the order I want as a rich text document (one document - not multiple separate files). I would imagine it might work similarly to how it works now in the card library, but I should be able to sort the cards manually as I need, which I believe is not possible now. That's probably easy to implement and could be very useful. 
My usage scenario is writing fiction in Heptabase (or at least I want it to be because now Heptabase lacks necessary functionality). A card would be a scene or a beat. I could tag the cards with something like #manuscript so that I would be able to filter those later for export. Even better would be to have them sorted automatically, from left to right first, then from the top down. Let's assume I have cards organized in columns as chapters and rows as scenes.
The best way would be to be able to group cards into larger units and order the groups as I wish 😁.  

Another thing I'm missing for this scenario is the fiction paragraph style. Now the paragraph style is like in non-fiction books (an empty line between paragraphs with no indent). 

But maybe it's asking for too much 😉.",2022-07-02 19:48:57.504000+00:00,NevTheWiz,,[],[],992879575057051708,[]
"M705 has no horizontal wheel - only a vertical one which you can tilt. I use Logitech MX Master, which has two wheels, and one is horizontal. It works for a short time when I add Heptabase as a separate app in the Logitech software and set up the horizontal wheel as a SHIFT-vertical wheel function, but then it stops suddenly. It would be nice if Heptabase supported it natively.",2022-07-02 19:20:57.757000+00:00,NevTheWiz,<MessageReference message_id=991196436509249557 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=610607733825339402 name='rahux' discriminator='2594' bot=False>],992872529687490560,[]
It would definitely a major plus to have the markdown files easily available in a folder.,2022-07-02 15:33:32.559000+00:00,mmmitchsss,<MessageReference message_id=992204352729128990 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=298356162254864388 name='freshgrub' discriminator='1944' bot=False>],992815297578946581,[]
I was indeed thinking of Evernote when I requested this 🐘 !,2022-07-02 01:12:58.450000+00:00,Sams_Here,<MessageReference message_id=992555261027963000 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=610607733825339402 name='rahux' discriminator='2594' bot=False>],992598728429027488,[]
Code blocks are using Javascript as default and you can always change it to another language like Notion,2022-07-02 00:37:57.769000+00:00,Alan Chan,<MessageReference message_id=992561075511898212 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=545133033435430912 name='BEER' discriminator='7254' bot=False>],992589917534302298,[]
"Just arrived and can’t wait to install, so forgive me if this feature exists: but are you able to paste in code and have it formatted in its native language? ie JavaScript. 

I liked that feature in Notion but way more excited about the visual aspect of this app.",2022-07-01 22:43:21.295000+00:00,BEER,,[],[],992561075511898212,[]
Having said that it's not super important for me cf. mobile app etc,2022-07-01 22:20:37.824000+00:00,rahux,,[],[],992555356700024872,[]
Bonus points if you can  use subject line to drop it directly into an existing whiteboard and tag. This was one of evernote's killer features back in the day.,2022-07-01 22:20:15.014000+00:00,rahux,<MessageReference message_id=992487933753958450 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=710847265581039616 name='Sams_Here' discriminator='7066' bot=False>],992555261027963000,[]
"*Forwarding an email to Hepta*, and having it create a card, would be a cool tool. Use case: I want to track specific email conversations that are related to a particular project/whiteboard",2022-07-01 17:52:42.941000+00:00,Sams_Here,,[],[],992487933753958450,[]
Feature request: easy access to underlying synced markdown of notes. Context here: https://discord.com/channels/812292969183969301/858113133977927680/992203578175402056,2022-06-30 23:05:51.956000+00:00,freshgrub,,[],[],992204352729128990,[]
